HLHLLHHHLLLLHHLHHLLLLLLHHHHHHLLHLLHLLHHHHHLHLLLHHLHHHHHLHHLLLHLL
W_LIST: 5.4248 1.11547 -6.3669 2.17144 -2.79373 -5.32672 7.70938 3.83839 -7.94911 -6.2417 3.80443 -2.04334 4.06082 -2.24129 5.44503 -3.51779 -2.25983 5.92216 -1.97444 -7.42703 -1.37605 6.4024 4.97879 6.90225 1.61305 3.98224 4.5711 5.68597 -3.51942 5.58283 3.10746 -4.83372 -6.21934 6.05973 -7.65227 2.93497 -1.34391 4.67674 -0.548984 6.62047 -3.19285 -0.96054 2.78058 -2.89684 -5.85055 4.16076 -7.58239 -5.43603 5.45417 -2.27878 -3.75258 -4.68777 1.5298 2.47817 6.99764 3.47915 7.27017 3.1675 0.623269 -1.69613 -5.84102 -5.86685 7.94942 -7.11999 
st	op	ed	phy
SITE: 5	6	8	0
SITE: 32	34	35	1
SITE: 33	35	37	1
SITE: 32	33	37	1
SITE: 32	37	38	0
SITE: 36	39	40	0
SITE: 32	36	40	0
SITE: 30	32	38	0
SITE: 30	31	40	1
SITE: 28	29	38	1
SITE: 28	30	40	1
SITE: 27	28	40	1
SITE: 3	5	7	1
SITE: 3	7	8	0
SITE: 2	4	8	0
SITE: 1	2	8	1
SITE: 0	0	8	0
SITE: 3	8	10	0
SITE: 1	9	10	0
SITE: 1	10	11	1
SITE: 1	11	12	0
SITE: 1	12	13	0
SITE: 3	14	15	1
SITE: 1	13	15	1
SITE: 3	15	17	1
SITE: 1	16	17	1
SITE: 1	17	18	1
SITE: 1	18	19	0
SITE: 3	19	21	0
SITE: 1	3	21	1
SITE: 45	46	48	0
SITE: 45	48	49	0
SITE: 44	45	49	1
SITE: 42	44	47	0
SITE: 42	47	49	1
SITE: 41	42	49	1
SITE: 38	40	43	1
SITE: 27	41	43	1
SITE: 27	43	49	1
SITE: 27	49	50	0
SITE: 38	51	52	1
SITE: 27	50	52	1
SITE: 38	53	54	0
WARN: Unitary gate is identity
SITE: 52	52	52	0
SITE: 27	54	55	0
SITE: 27	55	56	1
SITE: 27	56	57	0
SITE: 27	57	58	0
SITE: 38	59	60	0
WARN: Unitary gate is identity
SITE: 58	58	58	1
SITE: 38	61	62	1
WARN: Unitary gate is identity
SITE: 60	60	60	0
SITE: 27	62	63	1
SITE: 1	21	22	1
SITE: 20	23	24	0
SITE: 1	22	24	1
SITE: 1	24	25	0
SITE: 26	27	63	0
SITE: 20	26	38	0
SITE: 1	25	38	0
WARN: Unitary gate is identity
SITE: 63	63	63	0
WARN: Unitary gate is identity
SITE: 20	20	20	0
WARN: Unitary gate is identity
SITE: 1	1	1	1
WARN: Unitary gate is identity
SITE: 38	38	38	0
MPS Info: 6.80326 0.29961 0.313974 
Writing MPS done!
