LHLHLHLLHLHHLLHHHLHHHLHLLHHHHHLHHLLLHHLLHLLLLHLHLLLLHHLHLLLHLHHH
W_LIST: -0.134547 0.7949 -2.50797 -0.837931 0.305955 -2.16832 -2.28504 -0.930238 -0.669587 -0.954144 2.60099 1.40944 1.97742 -0.326589 0.916615 -0.437175 -2.38752 -0.308921 1.94474 1.53344 -0.378483 2.41872 -1.44913 -1.61978 -0.778391 2.04161 2.2769 -0.944054 -1.86875 2.31659 0.101108 -1.10259 1.47436 0.793706 -2.28152 -1.73019 1.34075 1.85809 0.486583 1.04959 -1.02991 -1.66276 0.310052 1.97789 -0.43244 1.3647 -2.65918 -1.76895 -1.86395 0.483491 2.25112 1.91529 2.0635 -1.38849 -2.40689 -1.68085 0.133243 -0.0442388 1.35122 2.45046 -1.14887 1.49353 1.90278 -0.316024 
st	op	ed	phy
SITE: 28	29	31	0
SITE: 26	28	30	1
SITE: 26	27	31	1
SITE: 26	31	32	1
SITE: 24	25	30	0
SITE: 24	26	32	0
SITE: 23	24	32	0
SITE: 21	22	30	1
SITE: 21	23	32	0
SITE: 20	21	32	1
SITE: 19	20	32	1
SITE: 17	18	30	0
SITE: 17	19	32	0
SITE: 16	17	32	1
SITE: 15	16	32	1
SITE: 14	15	32	1
SITE: 12	14	30	0
SITE: 12	13	32	0
SITE: 11	12	32	1
SITE: 9	10	30	0
SITE: 9	11	32	0
SITE: 9	32	33	0
SITE: 9	33	34	1
SITE: 30	34	36	0
SITE: 9	35	36	0
SITE: 8	30	36	1
SITE: 9	37	38	0
SITE: 8	36	38	0
SITE: 9	39	40	1
SITE: 8	38	40	1
SITE: 9	41	42	0
WARN: Unitary gate is identity
SITE: 40	40	40	1
SITE: 8	42	43	1
SITE: 8	43	44	1
SITE: 9	45	46	0
WARN: Unitary gate is identity
SITE: 44	44	44	0
SITE: 8	46	47	0
SITE: 9	48	49	0
WARN: Unitary gate is identity
SITE: 47	47	47	1
SITE: 8	49	50	1
SITE: 8	50	51	1
SITE: 9	52	53	0
WARN: Unitary gate is identity
SITE: 51	51	51	1
SITE: 8	53	54	1
SITE: 8	54	55	0
SITE: 8	55	56	1
SITE: 9	57	58	0
WARN: Unitary gate is identity
SITE: 56	56	56	1
SITE: 9	58	60	1
WARN: Unitary gate is identity
SITE: 59	59	59	0
SITE: 8	60	61	0
SITE: 9	61	63	0
WARN: Unitary gate is identity
SITE: 62	62	62	0
SITE: 7	8	63	1
SITE: 6	7	63	0
SITE: 5	6	63	0
SITE: 4	5	63	1
SITE: 3	9	63	0
SITE: 2	3	63	1
SITE: 1	2	63	0
SITE: 0	1	63	0
SITE: 0	4	63	1
SITE: 0	0	63	1
WARN: Unitary gate is identity
SITE: 63	63	63	0
MPS Info: 4.14733 1.29851 0.114046 
Writing MPS done!
